day,fee_tier,volume
2024-07-28 00:00:00.000 UTC,5bp,89599936.22657628
2023-10-10 00:00:00.000 UTC,30bp,4722328.087016131
2023-04-23 00:00:00.000 UTC,5bp,181058545.91282234
2023-05-26 00:00:00.000 UTC,30bp,9855027.487556359
2024-09-07 00:00:00.000 UTC,5bp,101940707.95825627
2023-12-28 00:00:00.000 UTC,30bp,26914755.516487002
2021-10-09 00:00:00.000 UTC,5bp,224103997.93054253
2023-01-01 00:00:00.000 UTC,5bp,80911166.82468307
2025-01-10 00:00:00.000 UTC,5bp,187030327.02867752
2023-06-19 00:00:00.000 UTC,5bp,175578005.75061888
2022-05-07 00:00:00.000 UTC,5bp,485447812.8594865
2023-09-22 00:00:00.000 UTC,5bp,104039308.05708724
2022-08-24 00:00:00.000 UTC,5bp,546168502.8367988
2022-08-11 00:00:00.000 UTC,5bp,738275763.8130747
2022-06-30 00:00:00.000 UTC,30bp,96645565.31352156
2024-06-14 00:00:00.000 UTC,5bp,313375939.2925855
2024-04-25 00:00:00.000 UTC,5bp,242640553.55823478
2022-11-10 00:00:00.000 UTC,5bp,1731085753.5828936
2023-07-17 00:00:00.000 UTC,30bp,9188636.314628279
2022-01-05 00:00:00.000 UTC,5bp,837234621.9284306
2022-06-28 00:00:00.000 UTC,5bp,360557628.4218039
2024-12-28 00:00:00.000 UTC,5bp,91730925.07485718
2024-04-14 00:00:00.000 UTC,30bp,70335947.96400236
2023-03-30 00:00:00.000 UTC,5bp,337086523.12781423
2023-12-02 00:00:00.000 UTC,5bp,192383332.65989557
2022-03-31 00:00:00.000 UTC,30bp,74127025.19681996
2022-03-23 00:00:00.000 UTC,5bp,557027055.9874638
2021-07-04 00:00:00.000 UTC,30bp,105792642.86385287
2021-11-01 00:00:00.000 UTC,30bp,85117618.9818515
2024-07-04 00:00:00.000 UTC,30bp,69940178.49655904
2021-06-29 00:00:00.000 UTC,30bp,135679025.48735157
2023-04-01 00:00:00.000 UTC,5bp,194196919.13360253
2023-05-06 00:00:00.000 UTC,5bp,418857280.7944367
2024-08-25 00:00:00.000 UTC,30bp,2299544.302205056
2024-03-17 00:00:00.000 UTC,5bp,324325074.80371153
2022-02-07 00:00:00.000 UTC,30bp,79305723.54302105
2021-12-15 00:00:00.000 UTC,5bp,1550672976.4902442
2024-11-14 00:00:00.000 UTC,5bp,436235052.7151617
2023-08-07 00:00:00.000 UTC,5bp,144401680.56120914
2021-06-21 00:00:00.000 UTC,30bp,479581819.5774772
2023-10-13 00:00:00.000 UTC,5bp,134668349.67650393
2022-11-20 00:00:00.000 UTC,30bp,37156987.34873059
2022-11-18 00:00:00.000 UTC,30bp,18421160.013083026
2022-12-11 00:00:00.000 UTC,30bp,7009737.8400385175
2021-08-25 00:00:00.000 UTC,30bp,119693366.61120531
2022-02-02 00:00:00.000 UTC,30bp,91955447.70627448
2025-03-03 00:00:00.000 UTC,5bp,532226225.31624985
2025-01-05 00:00:00.000 UTC,5bp,79555752.66559295
2023-02-16 00:00:00.000 UTC,5bp,739444524.2580084
2023-08-20 00:00:00.000 UTC,5bp,121970663.43120275
2024-06-01 00:00:00.000 UTC,5bp,115458916.59718122
2023-11-09 00:00:00.000 UTC,5bp,752629031.4534992
2024-08-02 00:00:00.000 UTC,30bp,44739184.41563225
2022-10-28 00:00:00.000 UTC,30bp,49554833.116816685
2023-02-03 00:00:00.000 UTC,30bp,26950743.597815923
2024-11-27 00:00:00.000 UTC,5bp,404948191.52578473
2022-08-13 00:00:00.000 UTC,30bp,24080034.978090912
2024-10-29 00:00:00.000 UTC,5bp,166902208.64494556
2022-07-21 00:00:00.000 UTC,5bp,713382368.9991281
2022-07-31 00:00:00.000 UTC,30bp,54561950.605751164
2022-09-03 00:00:00.000 UTC,5bp,268085115.64262393
2022-09-13 00:00:00.000 UTC,30bp,136837200.89252946
2022-06-17 00:00:00.000 UTC,30bp,188787339.08050847
2021-05-29 00:00:00.000 UTC,30bp,622188479.5187237
2023-03-27 00:00:00.000 UTC,30bp,25173599.55710312
2022-02-15 00:00:00.000 UTC,30bp,64490560.986598015
2023-01-21 00:00:00.000 UTC,30bp,34799187.55666997
2025-01-28 00:00:00.000 UTC,30bp,5003674.220696541
2021-12-25 00:00:00.000 UTC,30bp,61691708.38963911
2022-01-25 00:00:00.000 UTC,30bp,108207832.95848587
2022-05-28 00:00:00.000 UTC,5bp,561758934.983243
2021-06-03 00:00:00.000 UTC,5bp,78934175.49261129
2022-04-14 00:00:00.000 UTC,30bp,46871498.29183496
2022-04-24 00:00:00.000 UTC,30bp,22151937.952114444
2024-06-24 00:00:00.000 UTC,5bp,815538125.1824287
2023-11-06 00:00:00.000 UTC,30bp,10900218.417140381
2024-02-02 00:00:00.000 UTC,5bp,131805446.85825948
2023-03-14 00:00:00.000 UTC,30bp,55078796.14559898
2023-03-19 00:00:00.000 UTC,30bp,26975338.8619699
2024-09-15 00:00:00.000 UTC,30bp,2590732.1051849006
2025-02-23 00:00:00.000 UTC,5bp,361958251.5552653
2021-08-17 00:00:00.000 UTC,5bp,652269984.1504288
2021-08-22 00:00:00.000 UTC,30bp,85933438.67198893
2022-03-10 00:00:00.000 UTC,5bp,585065666.1574937
2022-01-07 00:00:00.000 UTC,5bp,944927907.4267734
2021-06-01 00:00:00.000 UTC,5bp,4241086.030775942
2022-04-16 00:00:00.000 UTC,30bp,21864519.87788782
2023-05-24 00:00:00.000 UTC,30bp,12517791.12120166
2025-02-18 00:00:00.000 UTC,5bp,416617071.3874577
2023-12-10 00:00:00.000 UTC,5bp,105543187.24240969
2023-12-20 00:00:00.000 UTC,30bp,26133898.428902354
2022-05-20 00:00:00.000 UTC,5bp,683246115.0379151
2022-05-30 00:00:00.000 UTC,5bp,685067835.5981431
2021-11-22 00:00:00.000 UTC,5bp,1082304647.1442714
2023-02-24 00:00:00.000 UTC,5bp,468255025.38222575
2021-09-17 00:00:00.000 UTC,5bp,416662605.00728357
2022-08-31 00:00:00.000 UTC,30bp,103157948.14675215
2022-08-08 00:00:00.000 UTC,30bp,48945971.579408824
2024-10-21 00:00:00.000 UTC,5bp,110205971.47619244
2024-07-25 00:00:00.000 UTC,30bp,51670639.907192096
2024-07-02 00:00:00.000 UTC,30bp,6352732.703793516
2022-06-20 00:00:00.000 UTC,5bp,499039375.09935915
2023-04-09 00:00:00.000 UTC,5bp,195365468.2321791
2024-06-11 00:00:00.000 UTC,30bp,46022028.28630395
2023-11-16 00:00:00.000 UTC,30bp,28457816.70318266
2023-11-14 00:00:00.000 UTC,30bp,22131266.77203495
2024-02-12 00:00:00.000 UTC,30bp,17547824.177122667
2024-04-17 00:00:00.000 UTC,5bp,310736592.03121954
2025-02-07 00:00:00.000 UTC,30bp,32462010.267175745
2023-06-16 00:00:00.000 UTC,5bp,143694204.77567482
2022-01-02 00:00:00.000 UTC,30bp,33381529.69700835
2021-09-25 00:00:00.000 UTC,5bp,558547090.7272453
2021-09-04 00:00:00.000 UTC,5bp,259112794.3994628
2023-09-09 00:00:00.000 UTC,30bp,32849.91921558954
2023-08-27 00:00:00.000 UTC,30bp,603588.0509063326
2024-06-06 00:00:00.000 UTC,5bp,156419725.83969018
2024-12-15 00:00:00.000 UTC,30bp,3393686.72946962
2021-05-16 00:00:00.000 UTC,30bp,339335742.0075353
2021-05-21 00:00:00.000 UTC,30bp,533852623.7739573
2023-03-06 00:00:00.000 UTC,30bp,6884072.093096995
2023-01-24 00:00:00.000 UTC,5bp,424579375.09666514
2023-01-03 00:00:00.000 UTC,5bp,98264326.41303128
2023-07-09 00:00:00.000 UTC,30bp,3170551.428576099
2023-06-03 00:00:00.000 UTC,30bp,1457140.9005344803
2021-12-12 00:00:00.000 UTC,30bp,77369636.83630463
2021-11-11 00:00:00.000 UTC,30bp,60671793.976102956
2023-02-14 00:00:00.000 UTC,5bp,561364905.8930154
2023-02-06 00:00:00.000 UTC,5bp,329972101.20703524
2023-09-12 00:00:00.000 UTC,5bp,273229294.9169531
2022-08-21 00:00:00.000 UTC,30bp,65434325.44515227
2022-07-13 00:00:00.000 UTC,5bp,571083278.9854009
2021-06-11 00:00:00.000 UTC,5bp,158201904.1432289
2023-04-28 00:00:00.000 UTC,5bp,215680601.0196188
2023-05-03 00:00:00.000 UTC,30bp,17825789.514248136
2024-06-19 00:00:00.000 UTC,30bp,26489927.79662231
2023-11-19 00:00:00.000 UTC,5bp,211019091.23712415
2024-09-10 00:00:00.000 UTC,5bp,120692551.64364426
2025-02-05 00:00:00.000 UTC,30bp,34777513.805603564
2021-08-04 00:00:00.000 UTC,5bp,571676711.0998584
2024-05-01 00:00:00.000 UTC,30bp,21322737.429433346
2023-07-30 00:00:00.000 UTC,5bp,120690052.76458395
2021-11-14 00:00:00.000 UTC,5bp,489303537.75561994
2022-07-11 00:00:00.000 UTC,5bp,450138880.3636567
2024-04-27 00:00:00.000 UTC,30bp,28430555.960755676
2024-03-27 00:00:00.000 UTC,5bp,356770127.7595623
2025-01-18 00:00:00.000 UTC,5bp,372921286.8670695
2022-01-15 00:00:00.000 UTC,30bp,29832974.89461022
2021-07-26 00:00:00.000 UTC,5bp,756123504.7937822
2022-04-18 00:00:00.000 UTC,5bp,594620476.0706844
2023-05-17 00:00:00.000 UTC,30bp,9368906.473817386
2022-11-24 00:00:00.000 UTC,30bp,22146602.220758714
2021-08-16 00:00:00.000 UTC,5bp,424560011.124528
2024-01-21 00:00:00.000 UTC,5bp,61422376.951588765
2024-01-08 00:00:00.000 UTC,30bp,17171511.26181089
2021-10-26 00:00:00.000 UTC,5bp,518093626.05749106
2025-01-04 00:00:00.000 UTC,5bp,105764442.58017841
2021-09-13 00:00:00.000 UTC,5bp,360194407.3010513
2022-08-12 00:00:00.000 UTC,30bp,43619170.6194644
2022-06-06 00:00:00.000 UTC,5bp,516132431.15299463
2024-04-08 00:00:00.000 UTC,30bp,33049865.53978057
2022-10-29 00:00:00.000 UTC,5bp,700846977.3839943
2022-10-10 00:00:00.000 UTC,5bp,218626708.14141592
2023-03-07 00:00:00.000 UTC,30bp,19089651.734206174
2024-01-01 00:00:00.000 UTC,30bp,8473690.636474637
2021-10-07 00:00:00.000 UTC,30bp,132162181.11153725
2022-02-13 00:00:00.000 UTC,30bp,46731355.27462698
2023-07-11 00:00:00.000 UTC,5bp,123617636.07324608
2021-11-15 00:00:00.000 UTC,5bp,571182383.1064574
2024-11-15 00:00:00.000 UTC,30bp,144846200.1198695
2023-05-04 00:00:00.000 UTC,5bp,218936869.04298392
2024-12-11 00:00:00.000 UTC,30bp,5108734.585567902
2024-09-19 00:00:00.000 UTC,5bp,125725678.08076704
2025-02-06 00:00:00.000 UTC,5bp,850301904.245002
2023-12-16 00:00:00.000 UTC,5bp,378021138.8438912
2023-12-26 00:00:00.000 UTC,30bp,12061242.521244965
2024-01-13 00:00:00.000 UTC,30bp,8376248.0993387215
2023-02-23 00:00:00.000 UTC,5bp,455096244.3370893
2023-02-10 00:00:00.000 UTC,30bp,34336623.3143976
2024-11-16 00:00:00.000 UTC,5bp,274941928.7817354
2023-09-11 00:00:00.000 UTC,30bp,12939535.740186902
2024-10-12 00:00:00.000 UTC,30bp,4665241.590833726
2022-07-14 00:00:00.000 UTC,5bp,454533039.8718153
2021-06-22 00:00:00.000 UTC,30bp,346607379.68858284
2024-05-26 00:00:00.000 UTC,5bp,715333495.822488
2023-09-18 00:00:00.000 UTC,5bp,252292617.8664391
2022-09-14 00:00:00.000 UTC,30bp,69660997.75625901
2022-06-19 00:00:00.000 UTC,30bp,251195253.5159831
2024-12-14 00:00:00.000 UTC,30bp,2518620.2434993926
2024-02-19 00:00:00.000 UTC,5bp,236497499.51797116
2021-10-08 00:00:00.000 UTC,5bp,375220974.4191091
2023-07-31 00:00:00.000 UTC,5bp,142582124.68336165
2022-03-24 00:00:00.000 UTC,30bp,75478898.00932173
2023-06-28 00:00:00.000 UTC,5bp,244035401.31223187
2021-11-05 00:00:00.000 UTC,30bp,60916167.83306755
2022-08-17 00:00:00.000 UTC,5bp,694246951.7998425
2022-08-07 00:00:00.000 UTC,30bp,25237236.49783103
2022-07-02 00:00:00.000 UTC,5bp,284022137.98537
2021-06-17 00:00:00.000 UTC,30bp,154508968.48709866
2021-06-23 00:00:00.000 UTC,5bp,256939346.08445668
2022-04-12 00:00:00.000 UTC,30bp,83144597.78625126
2022-04-25 00:00:00.000 UTC,30bp,72950379.3222236
2024-04-29 00:00:00.000 UTC,30bp,35670664.46092521
2022-10-22 00:00:00.000 UTC,30bp,7811440.6948382715
2024-09-03 00:00:00.000 UTC,5bp,134029554.83682734
2025-02-11 00:00:00.000 UTC,5bp,368679447.4212836
2021-08-24 00:00:00.000 UTC,5bp,393596223.3364021
2023-12-03 00:00:00.000 UTC,5bp,137642730.5714104
2021-10-13 00:00:00.000 UTC,5bp,461153912.4156553
2023-07-21 00:00:00.000 UTC,30bp,2408920.2997370264
2024-05-20 00:00:00.000 UTC,5bp,637351784.3229795
2021-12-01 00:00:00.000 UTC,5bp,746450841.4358437
2021-07-18 00:00:00.000 UTC,5bp,234459370.55447736
2021-11-02 00:00:00.000 UTC,30bp,88595181.39089867
2021-09-18 00:00:00.000 UTC,5bp,304877769.66949594
2024-07-06 00:00:00.000 UTC,30bp,11234873.648020498
2023-11-28 00:00:00.000 UTC,5bp,244351359.77674514
2024-08-11 00:00:00.000 UTC,30bp,8963790.211726913
2024-04-05 00:00:00.000 UTC,30bp,39204215.296809524
2025-01-09 00:00:00.000 UTC,5bp,231720444.2461568
2021-11-23 00:00:00.000 UTC,30bp,103021899.64258718
2024-11-28 00:00:00.000 UTC,30bp,34081537.06194922
2023-09-24 00:00:00.000 UTC,5bp,81228136.30421688
2022-07-15 00:00:00.000 UTC,5bp,702123588.7879934
2022-07-22 00:00:00.000 UTC,5bp,581796377.3469098
2022-04-04 00:00:00.000 UTC,30bp,66103715.45732158
2022-04-30 00:00:00.000 UTC,30bp,45646860.50689392
2023-10-17 00:00:00.000 UTC,30bp,7494177.203060189
2023-11-23 00:00:00.000 UTC,30bp,7694849.939253006
2024-12-27 00:00:00.000 UTC,30bp,7676411.337200796
2021-05-28 00:00:00.000 UTC,30bp,534664133.456964
2022-11-27 00:00:00.000 UTC,5bp,167442235.24093047
2024-03-29 00:00:00.000 UTC,5bp,231357931.5578501
2021-08-11 00:00:00.000 UTC,5bp,370396576.2397342
2023-01-05 00:00:00.000 UTC,5bp,116780124.26835418
2023-01-28 00:00:00.000 UTC,30bp,8987967.257142698
2024-10-22 00:00:00.000 UTC,5bp,110554777.10274506
2024-10-01 00:00:00.000 UTC,30bp,6888446.610003664
2024-12-09 00:00:00.000 UTC,30bp,12170611.37630881
2023-03-08 00:00:00.000 UTC,30bp,13404199.212787343
2025-02-19 00:00:00.000 UTC,5bp,227449933.57740036
2022-12-23 00:00:00.000 UTC,5bp,187229669.69635454
2022-02-01 00:00:00.000 UTC,5bp,802331679.9259769
2021-11-28 00:00:00.000 UTC,5bp,873611025.5336388
2022-09-27 00:00:00.000 UTC,30bp,74602600.22418499
2023-04-10 00:00:00.000 UTC,5bp,221741694.12988117
2023-11-20 00:00:00.000 UTC,5bp,328735956.21264714
2024-12-22 00:00:00.000 UTC,30bp,8680780.576771805
2023-03-28 00:00:00.000 UTC,5bp,336355019.11057746
2022-12-30 00:00:00.000 UTC,30bp,6010775.513490826
2021-10-25 00:00:00.000 UTC,30bp,55919764.25604232
2021-07-29 00:00:00.000 UTC,5bp,268084810.35388005
2023-02-07 00:00:00.000 UTC,5bp,500567393.14985585
2021-09-19 00:00:00.000 UTC,5bp,292737599.8777879
2022-04-05 00:00:00.000 UTC,5bp,762513262.0297716
2023-10-07 00:00:00.000 UTC,5bp,51139387.34183355
2022-10-16 00:00:00.000 UTC,30bp,20903563.384692427
2024-03-11 00:00:00.000 UTC,5bp,443133266.70234615
2024-09-06 00:00:00.000 UTC,5bp,440295583.10656506
2024-09-14 00:00:00.000 UTC,5bp,74902649.19125389
2024-09-13 00:00:00.000 UTC,30bp,2863043.092700418
2023-07-05 00:00:00.000 UTC,30bp,4824985.3898608405
2025-03-07 00:00:00.000 UTC,5bp,536429336.13461256
2023-06-02 00:00:00.000 UTC,30bp,6814394.39097153
2021-12-14 00:00:00.000 UTC,30bp,117560184.89003864
2022-05-08 00:00:00.000 UTC,5bp,841646310.2777827
2021-07-13 00:00:00.000 UTC,5bp,311263485.0038432
2022-07-09 00:00:00.000 UTC,5bp,345707776.5114908
2022-07-25 00:00:00.000 UTC,30bp,86473809.6111646
2024-07-26 00:00:00.000 UTC,30bp,18657322.35207445
2021-06-30 00:00:00.000 UTC,30bp,161570717.70784485
2023-10-26 00:00:00.000 UTC,5bp,358797610.11187404
2023-05-30 00:00:00.000 UTC,5bp,224768238.73503464
2023-05-25 00:00:00.000 UTC,5bp,143220758.24240464
2022-10-05 00:00:00.000 UTC,5bp,277366483.0716243
2021-05-20 00:00:00.000 UTC,30bp,561521775.5291063
2021-05-25 00:00:00.000 UTC,5bp,1514246.7175636978
2024-11-23 00:00:00.000 UTC,30bp,44636751.00257002
2023-10-06 00:00:00.000 UTC,5bp,186419035.09563544
2024-04-21 00:00:00.000 UTC,30bp,21318177.56747468
2021-05-15 00:00:00.000 UTC,30bp,235365345.62521988
2024-03-23 00:00:00.000 UTC,30bp,44907793.48705313
2024-09-26 00:00:00.000 UTC,30bp,3725690.2055898844
2025-02-24 00:00:00.000 UTC,5bp,703860918.96466
2021-08-23 00:00:00.000 UTC,30bp,89769846.66907394
2024-05-25 00:00:00.000 UTC,5bp,157206460.33619002
2022-01-16 00:00:00.000 UTC,5bp,376156713.70947826
2021-09-06 00:00:00.000 UTC,5bp,286221745.9317345
2023-08-29 00:00:00.000 UTC,30bp,10681049.384337597
2022-09-15 00:00:00.000 UTC,5bp,635831516.9295921
2024-06-23 00:00:00.000 UTC,30bp,7766970.128580265
2024-08-21 00:00:00.000 UTC,5bp,159556570.432594
2024-04-26 00:00:00.000 UTC,30bp,19664003.291408513
2022-10-21 00:00:00.000 UTC,30bp,28664186.799887117
2023-03-15 00:00:00.000 UTC,30bp,49050058.48672001
2024-03-16 00:00:00.000 UTC,5bp,431919923.59806806
2022-12-18 00:00:00.000 UTC,5bp,107881065.03797266
2023-07-10 00:00:00.000 UTC,30bp,8700565.72665268
2022-01-03 00:00:00.000 UTC,5bp,498966241.3269322
2023-08-16 00:00:00.000 UTC,5bp,128099572.5816983
2024-10-02 00:00:00.000 UTC,5bp,240489566.88118225
2022-09-02 00:00:00.000 UTC,5bp,573029488.9303352
2024-06-18 00:00:00.000 UTC,30bp,45429798.966761336
2024-08-16 00:00:00.000 UTC,5bp,159454712.95784158
2024-03-03 00:00:00.000 UTC,30bp,5014446.313414303
2022-12-31 00:00:00.000 UTC,5bp,101115506.30731294
2022-12-10 00:00:00.000 UTC,30bp,5617470.815065673
2021-10-20 00:00:00.000 UTC,30bp,107857149.59362403
2023-01-17 00:00:00.000 UTC,30bp,27416952.139591046
2023-01-12 00:00:00.000 UTC,30bp,34598515.21919605
2024-05-13 00:00:00.000 UTC,5bp,148957231.34677333
2022-03-19 00:00:00.000 UTC,30bp,39534413.639539994
2022-03-12 00:00:00.000 UTC,5bp,270623586.3451385
2023-06-12 00:00:00.000 UTC,5bp,219765813.52365828
2023-06-23 00:00:00.000 UTC,5bp,343637995.51166797
2021-07-05 00:00:00.000 UTC,30bp,122398922.25204632
2021-11-18 00:00:00.000 UTC,30bp,120082431.71427655
2023-10-01 00:00:00.000 UTC,5bp,148653887.36931145
2022-09-09 00:00:00.000 UTC,30bp,65958668.22676773
2024-08-08 00:00:00.000 UTC,30bp,10095550.668818804
2024-02-03 00:00:00.000 UTC,30bp,2418042.5665491503
2022-11-11 00:00:00.000 UTC,30bp,187538744.73587975
2025-02-14 00:00:00.000 UTC,30bp,14742026.0408058
2023-07-18 00:00:00.000 UTC,30bp,4941916.31102212
2025-01-17 00:00:00.000 UTC,5bp,268303739.00029227
2021-12-21 00:00:00.000 UTC,30bp,87246557.27691875
2022-01-21 00:00:00.000 UTC,5bp,2118431934.0398073
2023-11-29 00:00:00.000 UTC,5bp,217168967.72977814
2021-08-02 00:00:00.000 UTC,30bp,145081670.29489923
2024-01-05 00:00:00.000 UTC,30bp,18553632.40752599
2021-10-13 00:00:00.000 UTC,30bp,78211858.85977152
2022-02-05 00:00:00.000 UTC,5bp,689193109.9833844
2022-03-11 00:00:00.000 UTC,5bp,600958060.5443375
2023-06-08 00:00:00.000 UTC,5bp,141927002.30912057
2023-09-05 00:00:00.000 UTC,30bp,3817870.706756581
2023-08-31 00:00:00.000 UTC,5bp,326047573.0276395
2023-05-05 00:00:00.000 UTC,30bp,15096678.725763466
2023-10-02 00:00:00.000 UTC,30bp,13651066.157052336
2024-08-05 00:00:00.000 UTC,5bp,1363018151.3941574
2024-12-07 00:00:00.000 UTC,5bp,158002036.00834092
2024-04-19 00:00:00.000 UTC,5bp,440509976.5771295
2023-03-21 00:00:00.000 UTC,5bp,469340690.0696504
2024-03-23 00:00:00.000 UTC,5bp,213815479.09561437
2024-09-06 00:00:00.000 UTC,30bp,8757017.076806817
2021-08-13 00:00:00.000 UTC,5bp,307255209.3087181
2024-01-18 00:00:00.000 UTC,30bp,11751430.923143167
2023-07-22 00:00:00.000 UTC,5bp,114745043.3138294
2023-07-25 00:00:00.000 UTC,30bp,2189451.2817134177
2023-06-10 00:00:00.000 UTC,5bp,519166489.6238044
2023-02-09 00:00:00.000 UTC,30bp,54799532.50080429
2024-07-31 00:00:00.000 UTC,5bp,323549382.8331568
2022-04-02 00:00:00.000 UTC,5bp,708319800.4849676
2023-04-27 00:00:00.000 UTC,5bp,539831368.2857494
2022-11-30 00:00:00.000 UTC,30bp,49593334.68455157
2024-03-10 00:00:00.000 UTC,30bp,8296811.531436406
2025-02-03 00:00:00.000 UTC,30bp,134260970.52385926
2024-01-31 00:00:00.000 UTC,5bp,212549232.11849356
2022-02-03 00:00:00.000 UTC,5bp,732746428.10184
2023-01-22 00:00:00.000 UTC,30bp,25354555.09912552
2025-01-07 00:00:00.000 UTC,30bp,6733107.34525065
2024-06-05 00:00:00.000 UTC,30bp,15168018.412692262
2023-11-21 00:00:00.000 UTC,5bp,438594222.49015987
2023-11-08 00:00:00.000 UTC,30bp,4023690.1625087108
2024-04-06 00:00:00.000 UTC,30bp,13395987.214232683
2021-05-23 00:00:00.000 UTC,5bp,136448.5184194628
2022-12-19 00:00:00.000 UTC,30bp,18030763.8009755
2024-01-28 00:00:00.000 UTC,30bp,6312929.525917535
2025-01-13 00:00:00.000 UTC,5bp,318568956.8173467
2022-05-27 00:00:00.000 UTC,30bp,99993929.86830553
2021-07-23 00:00:00.000 UTC,5bp,282922225.57206726
2021-07-31 00:00:00.000 UTC,5bp,287887367.7102874
2024-06-13 00:00:00.000 UTC,30bp,28166219.77095637
2024-12-20 00:00:00.000 UTC,5bp,512771320.6997912
2024-02-13 00:00:00.000 UTC,5bp,215662005.50936118
2024-02-21 00:00:00.000 UTC,5bp,266457667.11578032
2021-05-13 00:00:00.000 UTC,30bp,380614725.342844
2022-11-12 00:00:00.000 UTC,5bp,584493037.7046896
2022-11-22 00:00:00.000 UTC,30bp,55145246.128214
2022-11-09 00:00:00.000 UTC,30bp,370024520.91907215
2025-02-26 00:00:00.000 UTC,5bp,229416956.17246678
2024-01-12 00:00:00.000 UTC,5bp,517031162.15199715
2021-12-04 00:00:00.000 UTC,30bp,381218765.07615805
2024-11-02 00:00:00.000 UTC,30bp,4496714.574536213
2023-08-18 00:00:00.000 UTC,5bp,287313068.11981785
2021-11-16 00:00:00.000 UTC,5bp,882842296.4837337
2023-02-22 00:00:00.000 UTC,5bp,487813160.3376462
2022-04-13 00:00:00.000 UTC,30bp,79493031.01268238
2024-06-03 00:00:00.000 UTC,30bp,11525417.446612623
2023-10-15 00:00:00.000 UTC,30bp,1477281.8892430402
2024-02-18 00:00:00.000 UTC,30bp,7161109.692613827
2024-09-27 00:00:00.000 UTC,30bp,2732159.531043717
2022-12-27 00:00:00.000 UTC,30bp,10066333.168742958
2023-12-22 00:00:00.000 UTC,30bp,21640061.413031526
2021-10-12 00:00:00.000 UTC,5bp,593713575.5376294
2025-03-12 00:00:00.000 UTC,30bp,25202114.596895337
2021-12-09 00:00:00.000 UTC,30bp,198250308.79349
2021-07-07 00:00:00.000 UTC,30bp,95452544.82609455
2024-11-16 00:00:00.000 UTC,30bp,29594707.384705354
2024-07-23 00:00:00.000 UTC,5bp,595945893.881883
2022-04-17 00:00:00.000 UTC,5bp,460405056.93047154
2024-08-31 00:00:00.000 UTC,30bp,992194.6167846826
2024-04-29 00:00:00.000 UTC,5bp,272045738.15462565
2024-03-16 00:00:00.000 UTC,30bp,11646519.23613559
2023-12-01 00:00:00.000 UTC,5bp,227368228.95940647
2024-05-26 00:00:00.000 UTC,30bp,10700199.740127793
2022-01-26 00:00:00.000 UTC,5bp,1446917749.7729726
2022-05-19 00:00:00.000 UTC,30bp,110563201.47769369
2022-04-18 00:00:00.000 UTC,30bp,57820347.95210166
2024-12-17 00:00:00.000 UTC,30bp,5750564.082602383
2022-10-06 00:00:00.000 UTC,5bp,496564914.49192256
2021-10-07 00:00:00.000 UTC,5bp,413024344.25008786
2022-03-12 00:00:00.000 UTC,30bp,24920889.752104126
2023-06-18 00:00:00.000 UTC,5bp,80986700.90657124
2021-07-20 00:00:00.000 UTC,30bp,92456939.33553344
2021-09-27 00:00:00.000 UTC,30bp,106239833.9148185
2022-07-19 00:00:00.000 UTC,5bp,1001382008.776644
2022-09-28 00:00:00.000 UTC,5bp,469868180.31126153
2022-09-02 00:00:00.000 UTC,30bp,91939086.43971577
2024-09-05 00:00:00.000 UTC,5bp,157246848.7296378
2023-07-23 00:00:00.000 UTC,30bp,5823432.914775455
2025-03-11 00:00:00.000 UTC,5bp,611864394.4004712
2022-01-13 00:00:00.000 UTC,5bp,933928039.6109786
2024-11-24 00:00:00.000 UTC,30bp,29827883.614756484
2023-04-11 00:00:00.000 UTC,5bp,279656502.78706187
2023-10-25 00:00:00.000 UTC,5bp,296616267.4611701
2024-02-08 00:00:00.000 UTC,5bp,194493939.08997095
2021-10-20 00:00:00.000 UTC,5bp,524515958.5760807
2022-03-19 00:00:00.000 UTC,5bp,466484893.242036
2022-05-01 00:00:00.000 UTC,5bp,623746197.7383662
2023-08-05 00:00:00.000 UTC,5bp,34807645.56168025
2024-10-02 00:00:00.000 UTC,30bp,5399186.93370438
2022-06-28 00:00:00.000 UTC,30bp,89780428.9314893
2024-04-30 00:00:00.000 UTC,30bp,42269074.03804911
2023-03-02 00:00:00.000 UTC,5bp,322002032.5730027
2023-03-29 00:00:00.000 UTC,5bp,356586253.7005655
2024-09-18 00:00:00.000 UTC,5bp,167162348.12500906
2024-01-04 00:00:00.000 UTC,5bp,222699468.62289777
2021-12-17 00:00:00.000 UTC,30bp,204339291.84578624
2021-09-28 00:00:00.000 UTC,5bp,448926400.93610483
2022-04-27 00:00:00.000 UTC,30bp,54746140.10357056
2023-04-20 00:00:00.000 UTC,5bp,424326328.9375737
2023-05-11 00:00:00.000 UTC,5bp,373376805.8200192
2021-05-06 00:00:00.000 UTC,5bp,1810138.6694229022
2021-05-30 00:00:00.000 UTC,30bp,481814487.4042843
2024-03-09 00:00:00.000 UTC,5bp,144971222.9649089
2024-01-19 00:00:00.000 UTC,30bp,9349777.996714827
2023-07-16 00:00:00.000 UTC,5bp,116838322.68339416
2024-05-14 00:00:00.000 UTC,30bp,3646332.0482882014
2023-06-25 00:00:00.000 UTC,30bp,8376770.25441129
2021-11-17 00:00:00.000 UTC,30bp,106480269.10064799
2023-10-03 00:00:00.000 UTC,5bp,135894250.20872343
2024-06-25 00:00:00.000 UTC,30bp,16917179.461877465
